"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"28816",911.472374071581,3.88519862723132,0.293350749691428,13.2442089591321,4.87390073921882e-40,3.47837827639877e-37,"IGLV2-11"
"4605",957.644239033299,3.4309374906432,0.260306024709025,13.1803998562015,1.13786136791532e-39,7.9360658314967e-37,"MYBL2"
"28468",658.909738383604,3.63308398436048,0.275752114454003,13.1751808741489,1.21934858254091e-39,8.31541540022564e-37,"IGHV1-18"
"63967",88.1710481127401,2.66744257264793,0.203451164025867,13.1109722837899,2.8492208160964e-39,1.8375242361782e-36,"CLSPN"
"28948",317.904304211475,3.28052466309243,0.250164387229731,13.1134759004681,2.75668479811143e-39,1.8375242361782e-36,"IGKJ3"
"3539",12631.4663562168,3.62885782757737,0.276794156471465,13.1103122762329,2.87412549975735e-39,1.8375242361782e-36,"IGLC3"
"28477",1379.83513532805,3.45854340338213,0.263921973119215,13.104416288294,3.10642966159855e-39,1.94551251949258e-36,"IGHJ4"
"28481",187.451053695261,3.42393835675495,0.26216915183768,13.0600352206,5.57020097371434e-39,3.41876654962692e-36,"IGHJ2"
"1058",35.0553813243965,3.60907527846646,0.277635531723391,12.999327773587,1.23423405235916e-38,7.4087545313783e-36,"CENPA"
"9768",74.7082471166886,3.43861134224542,0.264548701818122,12.9980276546943,1.25539375531697e-38,7.4087545313783e-36,"PCLAF"
"28832",2126.70404866485,3.83025260999619,0.295085602927214,12.9801405829378,1.58589224072734e-38,9.18261529876238e-36,"IGLJ2"
"5831",106.536061040186,3.04880515469711,0.236235724214584,12.9057752159777,4.17591708274297e-38,2.37315821176326e-35,"PYCR1"
"28896",399.305669593914,3.46837338169129,0.271089315501258,12.7942090793143,1.7664166731758e-37,9.85596270298529e-35,"IGKV1D-33"
"55165",67.8637824884619,3.46067078456891,0.27144904028814,12.7488783194645,3.16262985082693e-37,1.73312115825316e-34,"CEP55"
"990",108.874145250249,2.94315880112278,0.231200447617326,12.7299009645266,4.03350479848907e-37,2.17158237291285e-34,"CDC6"
"7153",367.744389163539,3.16066990480777,0.248343795389288,12.7269936414288,4.18650835745689e-37,2.21509600816615e-34,"TOP2A"
"3514",37698.0620836867,3.13243506731681,0.246513744693581,12.7069388005543,5.41115131072139e-37,2.81453239700708e-34,"IGKC"
"3006",393.676452156274,1.85364944650745,0.146133211585352,12.6846555030017,7.19294113165987e-37,3.67894962413963e-34,"H1-2"
"9787",93.4458082157735,3.79946879044597,0.300416725956906,12.6473277356434,1.15745043469737e-36,5.8229244163923e-34,"DLGAP5"
"28793",2429.49379255484,4.68176464330581,0.370266982011972,12.6442941735335,1.2030000930051e-36,5.9544623958291e-34,"IGLV3-25"
"8318",106.7755793694,3.0251150567509,0.239433141824668,12.6344875805294,1.36279035478556e-36,6.638303239311e-34,"CDC45"
"9319",88.219848168184,3.07385956612965,0.244330356929685,12.5807517524901,2.6945342593539e-36,1.29202917736019e-33,"TRIP13"
"28395",1604.51361014114,3.82870578472724,0.306231493143381,12.5026519820892,7.22017983657528e-36,3.40881352038188e-33,"IGHV4-34"
"92745",555.615393605067,1.57588649675115,0.126298149151648,12.4775106154482,9.90347261849553e-36,4.60481466236956e-33,"SLC38A5"
